GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Current,Moderate,Football,Moderate,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Senior,UpperMiddle,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
FALSE,Adult,Middle,Normal,Current,None,Football,None,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Current,None,Football,Mild,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,Moderate,Football,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,TRUE,HundredThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adolescent,Middle,Adventurous,Older,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Mild,Football,Mild,Luxury,Poor,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,TenThou,Poor,FALSE,TenThou,Many
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,Mild,Football,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Cautious,Current,None,Tank,None,Luxury,Excellent,FiftyThou,TRUE,Expert,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,TenThou,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,TenThou,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,UpperMiddle,Cautious,Current,Severe,EggShell,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,TenThou,TRUE,TenThou,Poor,TRUE,Thousand,Many
FALSE,Adolescent,Prole,Psychopath,Older,None,EggShell,None,Economy,Excellent,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
TRUE,Adolescent,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,TRUE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Older,None,Tank,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,Thousand,Poor,FALSE,HundredThou,Many
FALSE,Adult,Prole,Adventurous,Older,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Current,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,TRUE,TenThou,TenThou,FALSE,TenThou,Fair,TRUE,Thousand,Many
FALSE,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,Domino,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiveThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,Wealthy,Normal,Current,None,Tank,None,Luxury,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,SportsCar,Excellent,FiveThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,Mild,Tank,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
TRUE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,Severe,Football,Severe,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Cautious,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,Moderate,Football,Moderate,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Suburb,FALSE,HundredThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adolescent,Middle,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,Million,Poor,FALSE,Thousand,One
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Senior,UpperMiddle,Cautious,Current,Moderate,EggShell,Mild,SportsCar,Poor,Domino,TRUE,SubStandard,TRUE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One
FALSE,Adult,Middle,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,TenThou,Poor,FALSE,TenThou,One
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adult,Prole,Cautious,Current,Mild,Football,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adolescent,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,TenThou,Good,TRUE,Thousand,One
FALSE,Adult,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
FALSE,Senior,Prole,Cautious,Current,None,Football,None,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,None,Football,None,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,SportsCar,Excellent,Domino,TRUE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adolescent,UpperMiddle,Normal,Current,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,TenThou,TRUE,TenThou,Good,TRUE,Thousand,Many
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Psychopath,Current,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One
FALSE,Adolescent,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,UpperMiddle,Adventurous,Current,Mild,Tank,Severe,Luxury,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,Tank,None,FamilySedan,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Senior,Middle,Psychopath,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Cautious,Older,None,EggShell,None,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
FALSE,Adolescent,Middle,Adventurous,Current,None,EggShell,None,SportsCar,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adolescent,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Football,Mild,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
